pmid,doi,num_authors,year,month,day,title,issn,issn_type,volume,issue,journal_title,journal_title_iso,pmid_mesh,descriptor_id,descriptor_name,descriptor_major_topic,qualifiers
27131496,10.1016/j.jdent.2016.04.010,3,2016,6,14,Oral microbial biofilm models and their application to the testing of anticariogenic agents.,1879-176X,Electronic,50,,Journal of dentistry,J Dent,20220405,D014463,Ultrasonography,N,[]
27131497,10.1007/5584_2016_236,5,2016,8,17,Virological Characteristics of the 2014/2015 Influenza Season Based on Molecular Analysis of Biological Material Derived from I-MOVE Study.,0065-2598,Print,921,,Advances in experimental medicine and biology,Adv. Exp. Med. Biol.,20220405,D014951,"Wounds, Stab",N,"['diagnostic imaging', 'surgery']"
27131498,10.1007/s11882-016-0617-6,5,2016,5,2,Olfaction in Chronic Rhinosinusitis.,1534-6315,Electronic,16,5,Current allergy and asthma reports,Curr Allergy Asthma Rep,20220405,D055815,Young Adult,N,[]
27131499,10.1007/s10815-016-0722-4,3,2016,7,4,The PlA2 variant of the platelet glycoprotein IIIa as a genetic risk factor for IVF implantation failure: accumulating evidence.,1573-7330,Electronic,33,7,Journal of assisted reproduction and genetics,J. Assist. Reprod. Genet.,20220406,D000328,Adult,N,[]
27131500,10.1007/s00253-016-7568-7,9,2016,8,18,Biochemical characterization of a thermostable HNH endonuclease from deep-sea thermophilic bacteriophage GVE2.,1432-0614,Electronic,100,18,Applied microbiology and biotechnology,Appl. Microbiol. Biotechnol.,20220406,D000368,Aged,N,[]
27131501,10.1007/s00253-016-7569-6,4,2016,5,23,Terahertz spectroscopy for bacterial detection: opportunities and challenges.,1432-0614,Electronic,100,12,Applied microbiology and biotechnology,Appl. Microbiol. Biotechnol.,20220406,D017809,Fatal Outcome,N,[]
27131502,10.1016/j.tplants.2016.04.006,1,2016,8,1,"Lignification: Flexibility, Biosynthesis and Regulation.",1878-4372,Electronic,21,8,Trends in plant science,Trends Plant Sci.,20220406,D005260,Female,N,[]
27131503,10.1016/j.jad.2016.04.023,2,2016,5,31,Factors contributing to depressive mood states in everyday life: A systematic review.,1573-2517,Electronic,200,,Journal of affective disorders,J Affect Disord,20220406,D006335,Heart Injuries,N,"['diagnostic imaging', 'etiology', 'therapy']"
27131505,10.1016/j.jad.2015.12.082,5,2016,5,31,Perinatal anxiety disorder prevalence and incidence.,1573-2517,Electronic,200,,Journal of affective disorders,J Affect Disord,20220406,D006801,Humans,N,[]
27131506,10.1093/cvr/cvw094,6,2016,6,16,Heat shock factor-1 knockout enhances cholesterol 7α-hydroxylase (CYP7A1) and multidrug transporter (MDR1) gene expressions to attenuate atherosclerosis.,1755-3245,Electronic,111,1,Cardiovascular research,Cardiovasc. Res.,20220406,D008297,Male,N,[]
27131504,10.1016/j.jad.2016.04.037,6,2016,5,31,"Comorbid trajectories of postpartum depression and PTSD among mothers with childhood trauma history: Course, predictors, processes and child adjustment.",1573-2517,Electronic,200,,Journal of affective disorders,J Affect Disord,20220406,D010496,Pericardium,N,['injuries']
27131507,10.1093/cvr/cvw092,1,2016,5,20,"How does fibrosis promote atrial fibrillation persistence: in silico findings, clinical observations, and experimental data.",1755-3245,Electronic,110,3,Cardiovascular research,Cardiovasc. Res.,20220406,D014057,"Tomography, X-Ray Computed",Y,[]
27131508,10.1093/cvr/cvw093,4,2016,7,25,Elevated local [Ca2+] and CaMKII promote spontaneous Ca2+ release in ankyrin-B-deficient hearts.,1755-3245,Electronic,111,3,Cardiovascular research,Cardiovasc. Res.,20220406,D014949,"Wounds, Nonpenetrating",N,"['complications', 'diagnostic imaging', 'therapy']"
27131509,10.1016/j.nedt.2016.04.001,1,2016,5,1,"Resilience, post-traumatic stress, and posttraumatic growth: Veterans' and active duty military members' coping trajectories following traumatic event exposure.",1532-2793,Electronic,47,,Nurse education today,Nurse Educ Today,20220407,D000369,"Aged, 80 and over",N,[]
27131510,10.1016/j.ijpara.2016.04.001,12,2016,6,15,A next-generation proteome array for Schistosoma mansoni.,1879-0135,Electronic,46,7,International journal for parasitology,Int. J. Parasitol.,20220407,D002056,Burns,N,"['complications', 'physiopathology']"
27131511,10.1016/j.bone.2016.04.029,9,2016,6,9,Impact of radiographic vertebral fractures on inpatient healthcare utilization in older women.,1873-2763,Electronic,88,,Bone,Bone,20220407,D006801,Humans,N,[]
27131512,10.1016/j.jfma.2016.02.001,3,2016,5,1,Effect of metformin by employing 2-hour postload insulin for measuring insulin resistance in Taiwanese women with polycystic ovary syndrome.,0929-6646,Print,,,Journal of the Formosan Medical Association = Taiwan yi zhi,J. Formos. Med. Assoc.,20220407,D008297,Male,N,[]
27131513,10.1016/j.meatsci.2016.04.006,4,2016,7,25,Factors influencing internal color of cooked meats.,1873-4138,Electronic,120,,Meat science,Meat Sci.,20220407,D054549,Takotsubo Cardiomyopathy,N,"['diagnosis', 'etiology', 'therapy']"
27131514,10.1016/j.jviromet.2016.04.017,2,2016,6,9,Rapid detection of infectious rotavirus group A using a molecular beacon assay.,1879-0984,Electronic,234,,Journal of virological methods,J. Virol. Methods,20220408,D000280,"Administration, Inhalation",N,[]
27131515,10.1016/j.carpath.2016.03.003,2,2016,6,10,"""Death at the wheel"" due to tuberculosis of the myocardium: a case report.",1879-1336,Electronic,25,4,Cardiovascular pathology : the official journal of the Society for Cardiovascular Pathology,Cardiovasc. Pathol.,20220408,D004620,"Embolism, Fat",N,"['diagnosis', 'drug therapy', 'etiology']"
27131516,10.1016/j.carpath.2016.03.005,7,2016,6,10,Minimally invasive diagnosis of a pericardial mass by CT-guided fine-needle aspiration.,1879-1336,Electronic,25,4,Cardiovascular pathology : the official journal of the Society for Cardiovascular Pathology,Cardiovasc. Pathol.,20220408,D045462,Endothelium-Dependent Relaxing Factors,N,['administration & dosage']
27131517,10.1016/j.carpath.2016.04.002,3,2016,6,10,Coronary artery bypass graft in a patient with Fabry's disease.,1879-1336,Electronic,25,4,Cardiovascular pathology : the official journal of the Society for Cardiovascular Pathology,Cardiovasc. Pathol.,20220408,D005260,Female,N,[]
27131518,10.1063/1.4947236,2,2016,5,2,Perspective: Polarizable continuum models for quantum-mechanical descriptions.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220408,D005264,Femoral Fractures,N,"['complications', 'diagnosis', 'therapy']"
27131519,10.1063/1.4948257,3,2016,5,2,Communication: Simple approach for calculating the binding free energy of a multivalent particle.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220408,D006612,High-Frequency Ventilation,N,[]
27131520,10.1063/1.4948412,2,2016,5,2,Communication: Electron ionization of DNA bases.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220408,D006801,Humans,N,[]
27131521,10.1063/1.4947470,1,2016,5,2,Communication: Linking the dielectric Debye process in mono-alcohols to density fluctuations.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220408,D007223,Infant,N,[]
27131522,10.1063/1.4947550,4,2016,5,2,Communication: Free energy of ligand-receptor systems forming multimeric complexes.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220408,D009104,Multiple Trauma,N,"['complications', 'diagnosis', 'therapy']"
27131523,10.1063/1.4947551,10,2016,5,2,Communication: Three-fold covariance imaging of laser-induced Coulomb explosions.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220408,D009569,Nitric Oxide,N,['administration & dosage']
27131524,10.1063/1.4948308,2,2016,5,2,Communication: An adaptive configuration interaction approach for strongly correlated electrons with tunable accuracy.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220408,D012131,Respiratory Insufficiency,N,"['diagnosis', 'etiology', 'therapy']"
27131525,10.1063/1.4945653,3,2016,5,2,Exploring the free energy surface using ab initio molecular dynamics.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220409,D000293,Adolescent,N,[]
27131526,10.1063/1.4946872,3,2016,5,2,Vibrational spectroscopy via the Caldeira-Leggett model with anharmonic system potentials.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220409,D006801,Humans,N,[]
27131527,10.1063/1.4945781,7,2016,5,2,Time-optimal excitation of maximum quantum coherence: Physical limits and pulse sequences.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220409,D004204,Joint Dislocations,N,"['diagnosis', 'etiology', 'surgery']"
27131528,10.1063/1.4947023,1,2016,5,2,Dual chain perturbation theory: A new equation of state for polyatomic molecules.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220409,D008297,Male,N,[]
27131529,10.1063/1.4947087,4,2016,5,2,Understanding the many-body expansion for large systems. II. Accuracy considerations.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220409,D012446,Sacroiliac Joint,N,['injuries']
27131530,10.1063/1.4946778,3,2016,5,2,Combining the GW formalism with the polarizable continuum model: A state-specific non-equilibrium approach.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D000328,Adult,N,[]
27131531,10.1063/1.4947086,5,2016,5,2,Hybrid finite element and Brownian dynamics method for charged particles.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D001926,Brain Death,N,['physiopathology']
27131532,10.1063/1.4946807,2,2016,5,2,Pseudospectral Gaussian quantum dynamics: Efficient sampling of potential energy surfaces.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D015199,Extracorporeal Membrane Oxygenation,Y,[]
27131533,10.1063/1.4947024,8,2016,5,2,A universal preconditioner for simulating condensed phase materials.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D006801,Humans,N,[]
27131534,10.1063/1.4947088,3,2016,5,2,"Weak intramolecular interaction effects on the torsional spectra of ethylene glycol, an astrophysical species.",1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D008297,Male,N,[]
27131535,10.1063/1.4947213,2,2016,5,2,On the benefits of localized modes in anharmonic vibrational calculations for small molecules.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D009926,Organ Preservation,N,['methods']
27131536,10.1063/1.4947225,3,2016,5,2,Pyridine adsorption and diffusion on Pt(111) investigated with density functional theory.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D014019,Tissue Donors,Y,[]
27131537,10.1063/1.4947241,3,2016,5,2,Ionisation potential theorem in the presence of the electric field: Assessment of range-separated functional in the reproduction of orbital and excitation energies.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220410,D014187,Transportation of Patients,Y,[]
27131538,10.1063/1.4947218,2,2016,5,2,Towards numerically robust multireference theories: The driven similarity renormalization group truncated to one- and two-body operators.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D000063,"Accidents, Traffic",N,['prevention & control']
27131540,10.1063/1.4947019,5,2016,5,2,Orbital spaces in the divide-expand-consolidate coupled cluster method.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D000293,Adolescent,N,[]
27131539,10.1063/1.4946779,3,2016,5,2,VR-SCOSMO: A smooth conductor-like screening model with charge-dependent radii for modeling chemical reactions.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D000294,Adolescent Behavior,N,[]
27131541,10.1063/1.4947042,4,2016,5,2,"Self-interaction corrections applied to Mg-porphyrin, C60, and pentacene molecules.",1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D001334,Automobile Driving,N,['education']
27131542,10.1063/1.4947094,3,2016,5,2,Hexagonal boron nitride and water interaction parameters.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D015331,Cohort Studies,N,[]
27131543,10.1063/1.4947304,8,2016,5,2,A nanosecond pulsed laser heating system for studying liquid and supercooled liquid films in ultrahigh vacuum.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D003163,Competitive Behavior,Y,[]
27131544,10.1063/1.4947089,5,2016,5,2,Two-center three-electron bonding in ClNH3 revealed via helium droplet infrared laser Stark spectroscopy: Entrance channel complex along the Cl + NH3 → ClNH2 + H reaction.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D005260,Female,N,[]
27131545,10.1063/1.4947139,4,2016,5,2,"Halogenation effects on electron collisions with CF3Cl, CF2Cl2, and CFCl3.",1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D007722,"Health Knowledge, Attitudes, Practice",Y,[]
27131546,10.1063/1.4947252,5,2016,5,2,Mode specificity in the OH + CHD3 reaction: Reduced-dimensional quantum and quasi-classical studies on an ab initio based full-dimensional potential energy surface.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D006293,Health Promotion,N,['organization & administration']
27131547,10.1063/1.4947302,2,2016,5,2,Nonadiabtic electron dynamics in densely quasidegenerate states in highly excited boron cluster.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D006801,Humans,N,[]
27131548,10.1063/1.4947591,5,2016,5,2,Experimental and theoretical double differential cross sections for electron impact ionization of methane.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D008297,Male,N,[]
27131549,10.1063/1.4948309,2,2016,5,2,Schrödinger equation solved for the hydrogen molecule with unprecedented accuracy.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D010379,Peer Group,N,[]
27131550,10.1063/1.4947238,4,2016,5,2,Strong enhancement of cage effects in water photolysis caused by interatomic Coulombic decay.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D015397,Program Evaluation,N,[]
27131551,10.1063/1.4947062,2,2016,5,2,"Water anomalous thermodynamics, attraction, repulsion, and hydrophobic hydration.",1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220411,D012622,Seat Belts,N,['utilization']
27131552,10.1063/1.4947475,1,2016,5,2,Nucleation and droplet growth from supersaturated vapor at temperatures below the triple point temperature.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D000056,Accident Prevention,N,['instrumentation']
27131553,10.1063/1.4947039,2,2016,5,2,"Study of clathrate hydrates via equilibrium molecular-dynamics simulation employing polarisable and non-polarisable, rigid and flexible water models.",1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D000063,"Accidents, Traffic",N,"['prevention & control', 'statistics & numerical data']"
27131554,10.1063/1.4947141,4,2016,5,2,Flow-driven pattern formation in the calcium-oxalate system.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D001334,Automobile Driving,N,['psychology']
27131555,10.1063/1.4947477,7,2016,5,2,"Orientational relaxations in solid (1,1,2,2)tetrachloroethane.",1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D006801,Humans,N,[]
27131556,10.1063/1.4947534,1,2016,5,2,Accurate prediction of hard-sphere virial coefficients B6 to B12 from a compressibility-based equation of state.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D035846,Law Enforcement,Y,[]
27131557,10.1063/1.4947305,5,2016,5,2,Ab initio modeling of 2D layered organohalide lead perovskites.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D008137,Longitudinal Studies,N,[]
27131558,10.1063/1.4945760,5,2016,5,2,Polarization charge: Theory and applications to aqueous interfaces.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D010781,Photography,Y,[]
27131559,10.1063/1.4947224,5,2016,5,2,Chromatic annuli formation and sample oxidation on copper thin films by femtosecond laser.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220412,D012189,Retrospective Studies,N,[]
27131560,10.1063/1.4946752,2,2016,5,2,Play the heavy: An effective mass study for α-Fe2O3 and corundum oxides.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D000328,Adult,N,[]
27131561,10.1063/1.4947243,3,2016,5,2,Critical energy barrier for capillary condensation in mesopores: Hysteresis and reversibility.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D015331,Cohort Studies,N,[]
27131562,10.1063/1.4947492,4,2016,5,2,Quantum dynamics of water dissociative chemisorption on rigid Ni(111): An approximate nine-dimensional treatment.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D005260,Female,N,[]
27131563,10.1063/1.4947016,3,2016,5,2,Critical adsorption of copolymer tethered on selective surfaces.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D006801,Humans,N,[]
27131564,10.1063/1.4947255,3,2016,5,2,Complex formation between polyelectrolytes and oppositely charged oligoelectrolytes.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D015994,Incidence,N,[]
27131565,10.1063/1.4947256,2,2016,5,2,Close packing of rods on spherical surfaces.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D007668,Kidney,N,['injuries']
27131566,10.1063/1.4947221,2,2016,5,2,Influence of higher valent ions on flexible polyelectrolyte stiffness and counter-ion distribution.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D008297,Male,N,[]
27131567,10.1063/1.4947239,2,2016,5,2,Effect of ethanol concentrations on temperature driven structural changes of chymotrypsin inhibitor 2.,1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D009392,Nephrectomy,N,"['adverse effects', 'mortality']"
27131568,10.1063/1.4947138,1,2016,5,2,"Note: ""Exact"" quantum Monte Carlo calculations of the barrier for the H + H2 reaction at the sub-microhartree level.",1089-7690,Electronic,144,16,The Journal of chemical physics,J Chem Phys,20220413,D012189,Retrospective Studies,N,[]
27131569,10.1016/j.envres.2016.03.040,1,2016,5,20,LNTgate: How scientific misconduct by the U.S. NAS led to governments adopting LNT for cancer risk assessment.,1096-0953,Electronic,148,,Environmental research,Environ. Res.,20220413,D012307,Risk Factors,N,[]
27131570,10.1016/j.actbio.2016.04.039,8,2016,6,11,Quantitative analysis of vascular colonisation and angio-conduction in porous silicon-substituted hydroxyapatite with various pore shapes in a chick chorioallantoic membrane (CAM) model.,1878-7568,Electronic,38,,Acta biomaterialia,Acta Biomater,20220413,D013154,Spleen,N,['injuries']
27131571,10.1016/j.actbio.2016.04.038,10,2016,6,11,Characterisation of minimalist co-assembled fluorenylmethyloxycarbonyl self-assembling peptide systems for presentation of multiple bioactive peptides.,1878-7568,Electronic,38,,Acta biomaterialia,Acta Biomater,20220413,D013156,Splenectomy,N,"['adverse effects', 'mortality']"
27131573,10.1016/j.actbio.2016.04.037,3,2016,6,11,Strontium (Sr) elicits odontogenic differentiation of human dental pulp stem cells (hDPSCs): A therapeutic role for Sr in dentine repair?,1878-7568,Electronic,38,,Acta biomaterialia,Acta Biomater,20220413,D016019,Survival Analysis,N,[]
27131572,10.1016/j.actbio.2016.04.040,8,2016,6,11,Validation of a protocol based on Raman and infrared spectroscopies to nondestructively estimate the oxidative degradation of UHMWPE used in total joint arthroplasty.,1878-7568,Electronic,38,,Acta biomaterialia,Acta Biomater,20220413,D016896,Treatment Outcome,N,[]
27131574,10.1016/j.intimp.2016.04.024,7,2016,6,6,Natural products for treatment of bone erosive diseases: The effects and mechanisms on inhibiting osteoclastogenesis and bone resorption.,1878-1705,Electronic,36,,International immunopharmacology,Int. Immunopharmacol.,20220414,D000293,Adolescent,N,[]
27131575,10.1016/j.jse.2016.02.037,5,2016,9,24,Gene expression profiles of changes underlying different-sized human rotator cuff tendon tears.,1532-6500,Electronic,25,10,Journal of shoulder and elbow surgery,J Shoulder Elbow Surg,20220414,D002648,Child,N,[]
27131576,10.1016/j.jse.2015.12.024,8,2016,7,16,The osseous morphology of nondegenerated shoulders shows no side-related differences in elderly patients: an analysis of 102 computed tomography scans.,1532-6500,Electronic,25,8,Journal of shoulder and elbow surgery,J Shoulder Elbow Surg,20220414,D002675,"Child, Preschool",N,[]
27131577,10.1016/j.jse.2016.02.030,3,2016,5,1,Arthroscopic treatment of anterior shoulder instability associated with a HAGL lesion-a case series.,1532-6500,Electronic,25,12,Journal of shoulder and elbow surgery,J Shoulder Elbow Surg,20220414,D002985,Clinical Protocols,N,[]
27131578,10.1016/j.cyto.2016.04.011,6,2016,5,22,The interleukin 6 c.-174 CC genotype is a predictor for new cardiovascular events in patients with coronary heart disease within three years follow-up.,1096-0023,Electronic,83,,Cytokine,Cytokine,20220414,D005260,Female,N,[]
27131580,10.1016/j.ajog.2016.04.032,4,2016,9,30,The association between maternal age at first delivery and risk of obstetric trauma.,1097-6868,Electronic,215,4,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D005500,Follow-Up Studies,N,[]
27131579,10.1016/j.cyto.2016.04.004,20,2016,5,22,CSF/plasma HIV-1 RNA discordance even at low levels is associated with up-regulation of host inflammatory mediators in CSF.,1096-0023,Electronic,83,,Cytokine,Cytokine,20220414,D006304,Health Status,N,[]
27131581,10.1016/j.ajog.2016.04.036,5,2016,8,29,Neuraxial analgesia to increase the success rate of external cephalic version: a systematic review and meta-analysis of randomized controlled trials.,1097-6868,Electronic,215,3,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D006801,Humans,N,[]
27131582,10.1016/j.ajog.2016.04.029,3,2016,8,29,Noninvasive prenatal screening or advanced diagnostic testing: caveat emptor.,1097-6868,Electronic,215,3,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D007223,Infant,N,[]
27131583,10.1016/j.ajog.2016.04.034,2,2016,9,30,The limited utility of currently available venous thromboembolism risk assessment tools in gynecological oncology patients.,1097-6868,Electronic,215,4,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D008297,Male,N,[]
27131584,10.1016/j.ajog.2016.04.035,4,2016,7,30,Staging for low malignant potential ovarian tumors: a global perspective.,1097-6868,Electronic,215,2,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D012189,Retrospective Studies,N,[]
27131586,10.1016/j.ajog.2016.04.022,7,2016,9,30,"Depression, anxiety, and psychotropic medication use and fecundability.",1097-6868,Electronic,215,4,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D013154,Spleen,N,['injuries']
27131585,10.1016/j.ajog.2016.04.026,15,2016,9,30,"Factor V Leiden, prothrombin G20210A, and methylene tetrahydrofolate reductase mutations and stillbirth: the Stillbirth Collaborative Research Network.",1097-6868,Electronic,215,4,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D013158,Splenic Diseases,N,"['epidemiology', 'psychology', 'therapy']"
27131587,10.1016/j.ajog.2016.04.024,13,2016,8,29,North American Fetal Therapy Network: intervention vs expectant management for stage I twin-twin transfusion syndrome.,1097-6868,Electronic,215,3,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D016896,Treatment Outcome,N,[]
27131588,10.1016/j.ajog.2016.04.037,7,2016,7,30,Validating a standardized laparoscopy curriculum for gynecology residents: a randomized controlled trial.,1097-6868,Electronic,215,2,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220414,D014949,"Wounds, Nonpenetrating",N,"['diagnosis', 'etiology', 'therapy']"
27131589,10.1016/j.ajog.2016.04.025,8,2016,9,30,The impact of surgical complications on health-related quality of life in women undergoing gynecologic and gynecologic oncology procedures: a prospective longitudinal cohort study.,1097-6868,Electronic,215,4,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220415,D000007,Abdominal Injuries,N,"['diagnostic imaging', 'therapy']"
27131590,10.1016/j.ajog.2016.04.021,2,2016,9,30,Toward normal birth-but at what cost?,1097-6868,Electronic,215,4,American journal of obstetrics and gynecology,Am. J. Obstet. Gynecol.,20220415,D000293,Adolescent,N,[]
